sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,990,6.80036518310446,5000,990,6.80036518310446,0,0,0,1,0,1,0
1,2,6243,985,6.76575995851476,6243,985,6.76575995851476,0,0,0,1,0,1,0
1,3,7723,980,6.74411691732278,7723,980,6.74411691732278,0,0,0,1,0,1,0
1,4,9571,979,6.72884562608687,9571,979,6.72884562608687,0,0,0,1,0,1,0
1,5,11970,975,6.71537848996458,11970,975,6.71537848996458,0,0,0,1,0,1,0
1,6,15080,971,6.69806510143437,15080,971,6.69806510143437,0,0,0,1,0,1,0
1,7,18955,969,6.68507498234529,18955,969,6.68507498234529,0,0,0,1,0,1,0
1,8,23783,968,6.67319114759287,23783,968,6.67319114759287,0,0,0,1,0,1,0
1,9,29995,968,6.66217943679222,29995,968,6.66217943679222,0,0,0,1,0,1,0
1,10,37819,967,6.64595206711337,37819,967,6.64595206711337,0,0,0,1,0,1,0
1,11,47310,966,6.63231033762526,47310,966,6.63231033762526,0,0,0,1,0,1,0
1,12,58691,968,6.61554686777717,58691,968,6.61554686777717,0,0,0,1,0,1,0
1,13,71317,966,6.59106448226276,71317,966,6.59106448226276,0,0,0,1,0,1,0
1,14,81639,965,6.57084310958157,81639,965,6.57084310958157,0,0,0,1,0,1,0
1,15,87449,964,6.55766874940677,87449,964,6.55766874940677,0,0,0,1,0,1,0
1,16,90333,963,6.55340077165147,90333,963,6.55340077165147,0,0,0,1,0,1,0
1,17,91386,963,6.54740205727803,91386,963,6.54740205727803,0,0,0,1,0,1,0
1,18,92640,962,6.54270936195087,92640,962,6.54270936195087,0,0,0,1,0,1,0
1,19,92770,962,6.53922114470077,92770,962,6.53922114470077,0,0,0,1,0,1,0
1,20,93380,961,6.53753237331275,93380,961,6.53753237331275,0,0,0,1,0,1,0
1,21,93409,958,6.5360223692347,93409,958,6.5360223692347,0,0,0,1,0,1,0
1,22,93557,956,6.53330451527195,93557,956,6.53330451527195,0,0,0,1,0,1,0
1,23,93691,957,6.52782823225104,93691,957,6.52782823225104,0,0,0,1,0,1,0
1,24,93601,955,6.52324404175765,93601,955,6.52324404175765,0,0,0,1,0,1,0
1,25,93877,955,6.51995662701063,93877,955,6.51995662701063,0,0,0,1,0,1,0
1,26,93186,956,6.51578125143083,93186,956,6.51578125143083,0,0,0,1,0,1,0
1,27,93710,953,6.51204104021772,93710,953,6.51204104021772,0,0,0,1,0,1,0
1,28,93750,951,6.50837579951571,93750,951,6.50837579951571,0,0,0,1,0,1,0
1,29,93693,950,6.50451330349495,93693,950,6.50451330349495,0,0,0,1,0,1,0
1,30,93722,948,6.49901478598821,93722,948,6.49901478598821,0,0,0,1,0,1,0
1,31,93390,949,6.49984907023325,93390,949,6.49984907023325,0,0,0,1,0,1,0
1,32,93521,949,6.49603058979308,93521,949,6.49603058979308,0,0,0,1,0,1,0
1,33,93516,945,6.49241778867974,93516,945,6.49241778867974,0,0,0,1,0,1,0
1,34,93804,943,6.48982689768001,93804,943,6.48982689768001,0,0,0,1,0,1,0
1,35,93798,941,6.48909369256358,93798,941,6.48909369256358,0,0,0,1,0,1,0
1,36,93975,940,6.48778286567459,93975,940,6.48778286567459,0,0,0,1,0,1,0
