sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,995,6.80230400647073,5000,995,6.80230400647073,0,0,0,1,0,1,0
1,2,6170,986,6.77248421730642,6170,986,6.77248421730642,0,0,0,1,0,1,0
1,3,7594,979,6.7439173030579,7594,979,6.7439173030579,0,0,0,1,0,1,0
1,4,9527,974,6.71930255755556,9527,974,6.71930255755556,0,0,0,1,0,1,0
1,5,11753,969,6.69715026481434,11753,969,6.69715026481434,0,0,0,1,0,1,0
1,6,14800,965,6.67518317867772,14800,965,6.67518317867772,0,0,0,1,0,1,0
1,7,18505,966,6.65807279428388,18505,966,6.65807279428388,0,0,0,1,0,1,0
1,8,23127,962,6.63767921681381,23127,962,6.63767921681381,0,0,0,1,0,1,0
1,9,29036,960,6.61639797518074,29036,960,6.61639797518074,0,0,0,1,0,1,0
1,10,36332,956,6.5928590741206,36332,956,6.5928590741206,0,0,0,1,0,1,0
1,11,45107,957,6.56575079466442,45107,957,6.56575079466442,0,0,0,1,0,1,0
1,12,55358,956,6.54148457962398,55358,956,6.54148457962398,0,0,0,1,0,1,0
1,13,66432,958,6.51393555130589,66432,958,6.51393555130589,0,0,0,1,0,1,0
1,14,77277,955,6.48444498740007,77277,955,6.48444498740007,0,0,0,1,0,1,0
1,15,85044,952,6.4602080663982,85044,952,6.4602080663982,0,0,0,1,0,1,0
1,16,88993,952,6.45057922653005,88993,952,6.45057922653005,0,0,0,1,0,1,0
1,17,90923,949,6.44256971774533,90923,949,6.44256971774533,0,0,0,1,0,1,0
1,18,92095,949,6.43632420017735,92095,949,6.43632420017735,0,0,0,1,0,1,0
1,19,92777,951,6.43023627940024,92777,951,6.43023627940024,0,0,0,1,0,1,0
1,20,92912,950,6.42420800133791,92912,950,6.42420800133791,0,0,0,1,0,1,0
1,21,93335,943,6.42000198150112,93335,943,6.42000198150112,0,0,0,1,0,1,0
1,22,93281,941,6.41372333085694,93281,941,6.41372333085694,0,0,0,1,0,1,0
1,23,93629,940,6.40990696582188,93629,940,6.40990696582188,0,0,0,1,0,1,0
1,24,93996,939,6.40808946875226,93996,939,6.40808946875226,0,0,0,1,0,1,0
1,25,93813,933,6.40657291233029,93813,933,6.40657291233029,0,0,0,1,0,1,0
1,26,93647,933,6.40325073705795,93647,933,6.40325073705795,0,0,0,1,0,1,0
1,27,93872,931,6.40343354895378,93872,931,6.40343354895378,0,0,0,1,0,1,0
1,28,93229,930,6.39930129723798,93229,930,6.39930129723798,0,0,0,1,0,1,0
1,29,93802,928,6.39575624315232,93802,928,6.39575624315232,0,0,0,1,0,1,0
1,30,93803,925,6.39171751008833,93803,925,6.39171751008833,0,0,0,1,0,1,0
1,31,93745,923,6.38947561686276,93745,923,6.38947561686276,0,0,0,1,0,1,0
1,32,93464,919,6.38845557309648,93464,919,6.38845557309648,0,0,0,1,0,1,0
1,33,93605,919,6.38297396046629,93605,919,6.38297396046629,0,0,0,1,0,1,0
1,34,93498,918,6.38152181358039,93498,918,6.38152181358039,0,0,0,1,0,1,0
1,35,93621,914,6.37668812820703,93621,914,6.37668812820703,0,0,0,1,0,1,0
1,36,94031,912,6.37526751458307,94031,912,6.37526751458307,0,0,0,1,0,1,0
1,37,93845,912,6.37292146607059,93845,912,6.37292146607059,0,0,0,1,0,1,0
1,38,93940,912,6.37058001234798,93940,912,6.37058001234798,0,0,0,1,0,1,0
1,39,93590,909,6.36788989072339,93590,909,6.36788989072339,0,0,0,1,0,1,0
1,40,93732,907,6.36818285038341,93732,907,6.36818285038341,0,0,0,1,0,1,0
1,41,13999,323,5.06577486557265,4666.33333333333,127.333333333333,3.98404394550365,37.2,24.0666666666667,3.00532830165096,0.15,0.1,3,30
1,42,14085,319,5.0601520244741,4695,125.333333333333,3.98075407521927,37.1,23.9666666666667,3.00500110513753,0.15,0.1,3,30
1,43,13999,310,5.04523167749562,4666.33333333333,121.666666666667,3.92133714323005,37.0333333333333,22.8666666666667,2.94765835705301,0.15,0.1,3,30
1,44,14064,301,5.03624878645211,4688,117.666666666667,3.78332984364594,38.7333333333333,23.3666666666667,2.9758151142075,0.15,0.1,3,30
1,45,13985,296,5.02718998585308,4661.66666666667,116,3.72948290090236,36.6666666666667,22.9666666666667,2.97155344918172,0.15,0.1,3,30
1,46,13943,292,5.01737929117565,4647.66666666667,114.333333333333,3.70330082874283,37.3333333333333,23.0333333333333,2.9743696934113,0.15,0.1,3,30
1,47,14042,285,5.01086951097847,4680.66666666667,112.333333333333,3.6229639245071,37.2,23.5333333333333,3.00126893125466,0.15,0.1,3,30
1,48,13964,282,5.00970069268072,4654.66666666667,110.666666666667,3.57435100966162,37.5,23.7666666666667,3.00880091738707,0.15,0.1,3,30
1,49,14058,276,5.00652156865046,4686,108.666666666667,3.56573150779828,37.5666666666667,23.9666666666667,3.02578866005811,0.15,0.1,3,30
1,50,14155,274,4.99984238272061,4718.33333333333,109,3.52565028492444,37.6666666666667,24.3,3.0328845851023,0.15,0.1,3,30
1,51,13965,268,5.00013503930717,4655,107,3.40073375253746,36.9,23.8,3.02142048598072,0.15,0.1,3,30
1,52,14028,266,4.99072122240154,4676,105.333333333333,3.24151320486129,37.8666666666667,24.2,3.02729147578685,0.15,0.1,3,30
1,53,13961,261,4.98774325478073,4653.66666666667,102.333333333333,3.04298103688204,36.2333333333333,23.5,3.00406732800888,0.15,0.1,3,30
1,54,13995,260,4.9860298708768,4665,101,3.01773946616974,37.1,23.7666666666667,3.00951801812126,0.15,0.1,3,30
1,55,14064,259,4.97721847093224,4688,100,3.0384865061479,36.2,23.4666666666667,3.00587792057125,0.15,0.1,3,30
1,56,14033,257,4.96560188221026,4677.66666666667,99.3333333333333,3.00040996393194,37.7333333333333,24.4666666666667,3.04878135217614,0.15,0.1,3,30
1,57,14120,259,4.95803909741274,4706.66666666667,100.666666666667,2.99519438253784,37.5666666666667,24.3666666666667,3.04814829987065,0.15,0.1,3,30
1,58,13940,257,4.9513113756888,4646.66666666667,100,3.00173934206386,36.8666666666667,23.6333333333333,3.01527213548318,0.15,0.1,3,30
1,59,13945,256,4.94540571229608,4648.33333333333,100.666666666667,2.9271333446419,36.9333333333333,23.4,2.99906348918292,0.15,0.1,3,30
1,60,13992,252,4.9423956228813,4664,100.333333333333,2.99851715141298,37.8333333333333,24.2666666666667,3.02507194048587,0.15,0.1,3,30
1,61,14110,250,4.93528119377553,4703.33333333333,100.333333333333,2.80477311023409,36.7666666666667,23.3,2.98761200890439,0.15,0.1,3,30
1,62,13913,248,4.92796624545567,4637.66666666667,98.6666666666667,2.80994043184695,36.5666666666667,22.9,2.97298325221398,0.15,0.1,3,30
1,63,13949,246,4.92326743120255,4649.66666666667,97.6666666666667,2.76651817975175,37.8,23.2666666666667,2.9816733519971,0.15,0.1,3,30
1,64,14000,245,4.90998680583545,4666.66666666667,97.6666666666667,2.75904382491777,36.6666666666667,23.2,2.98392578251141,0.15,0.1,3,30
1,65,14010,247,4.90458991388117,4670,97.3333333333333,2.73176872089479,37.1,22.7333333333333,2.95393335668423,0.15,0.1,3,30
1,66,14075,243,4.90011960966248,4691.66666666667,95.6666666666667,2.74204078770743,38.0666666666667,23.1333333333333,2.97574375532929,0.15,0.1,3,30
1,67,14123,244,4.89475671866461,4707.66666666667,95.3333333333333,2.73624129312951,37.5,23.9666666666667,3.00911587465923,0.15,0.1,3,30
1,68,13938,243,4.89182512094821,4646,94.3333333333333,2.72794664791082,36.7333333333333,23.3,2.97625811207775,0.15,0.1,3,30
1,69,14105,239,4.88578554220701,4701.66666666667,94,2.71047482645993,37.4666666666667,23.3666666666667,2.97822350029062,0.15,0.1,3,30
1,70,14078,235,4.88129154448056,4692.66666666667,93,2.70474721025574,36.3,22.2,2.9207599705355,0.15,0.1,3,30
1,71,14022,232,4.87199415918218,4674,92,2.70159856134304,37.4,22.5333333333333,2.92000139858392,0.15,0.1,3,30
1,72,13997,231,4.86759755123453,4665.66666666667,91.3333333333333,2.703308263185,37.5666666666667,22.8333333333333,2.93636658824068,0.15,0.1,3,30
1,73,14091,230,4.86422217583485,4697,90.6666666666667,2.69398778149129,37.7666666666667,22.9333333333333,2.9632714641386,0.15,0.1,3,30
1,74,13867,226,4.86256862238215,4622.33333333333,88.6666666666667,2.6904068978199,37.1333333333333,22.9,2.95504149377814,0.15,0.1,3,30
1,75,13904,226,4.85569660141106,4634.66666666667,88.3333333333333,2.66883532805096,38.2333333333333,23.6,2.9735213449251,0.15,0.1,3,30
