sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,993,6.80210915508288,5000,993,6.80210915508288,0,0,0,1,0,1,0
1,2,6116,986,6.77215992012967,6116,986,6.77215992012967,0,0,0,1,0,1,0
1,3,7569,980,6.74811850253961,7569,980,6.74811850253961,0,0,0,1,0,1,0
1,4,9484,976,6.72552243247447,9484,976,6.72552243247447,0,0,0,1,0,1,0
1,5,11798,972,6.71073411388368,11798,972,6.71073411388368,0,0,0,1,0,1,0
1,6,14792,969,6.69311837962808,14792,969,6.69311837962808,0,0,0,1,0,1,0
1,7,18450,969,6.67835649573736,18450,969,6.67835649573736,0,0,0,1,0,1,0
1,8,23005,968,6.6621332606685,23005,968,6.6621332606685,0,0,0,1,0,1,0
1,9,28945,967,6.6498695734102,28945,967,6.6498695734102,0,0,0,1,0,1,0
1,10,36541,964,6.63565076759892,36541,964,6.63565076759892,0,0,0,1,0,1,0
1,11,45961,962,6.62639910125515,45961,962,6.62639910125515,0,0,0,1,0,1,0
1,12,57073,962,6.60872988211072,57073,962,6.60872988211072,0,0,0,1,0,1,0
1,13,68907,961,6.59330032083977,68907,961,6.59330032083977,0,0,0,1,0,1,0
1,14,79130,960,6.57769094488783,79130,960,6.57769094488783,0,0,0,1,0,1,0
1,15,85969,960,6.56591242829737,85969,960,6.56591242829737,0,0,0,1,0,1,0
1,16,89319,961,6.55850621860491,89319,961,6.55850621860491,0,0,0,1,0,1,0
1,17,91049,961,6.55529518952937,91049,961,6.55529518952937,0,0,0,1,0,1,0
1,18,92355,960,6.55172320467463,92355,960,6.55172320467463,0,0,0,1,0,1,0
1,19,92648,960,6.55176149499015,92648,960,6.55176149499015,0,0,0,1,0,1,0
1,20,93388,959,6.54722489934183,93388,959,6.54722489934183,0,0,0,1,0,1,0
1,21,93753,958,6.54383163409488,93753,958,6.54383163409488,0,0,0,1,0,1,0
1,22,93500,957,6.54043883077386,93500,957,6.54043883077386,0,0,0,1,0,1,0
1,23,93728,958,6.53492043045172,93728,958,6.53492043045172,0,0,0,1,0,1,0
1,24,94052,956,6.53135932509223,94052,956,6.53135932509223,0,0,0,1,0,1,0
1,25,93948,955,6.52792439177693,93948,955,6.52792439177693,0,0,0,1,0,1,0
1,26,93359,954,6.52349597429992,93359,954,6.52349597429992,0,0,0,1,0,1,0
1,27,93633,952,6.51836038242185,93633,952,6.51836038242185,0,0,0,1,0,1,0
1,28,93794,954,6.51533476565449,93794,954,6.51533476565449,0,0,0,1,0,1,0
1,29,93705,954,6.51185217130605,93705,954,6.51185217130605,0,0,0,1,0,1,0
1,30,93776,950,6.5095706453388,93776,950,6.5095706453388,0,0,0,1,0,1,0
1,31,93689,951,6.50724860981667,93689,951,6.50724860981667,0,0,0,1,0,1,0
1,32,93693,950,6.50207829850229,93693,950,6.50207829850229,0,0,0,1,0,1,0
1,33,93572,947,6.50235478360535,93572,947,6.50235478360535,0,0,0,1,0,1,0
1,34,93660,944,6.49832802794576,93660,944,6.49832802794576,0,0,0,1,0,1,0
1,35,93750,941,6.49599737189633,93750,941,6.49599737189633,0,0,0,1,0,1,0
1,36,94036,939,6.49368110137912,94036,939,6.49368110137912,0,0,0,1,0,1,0
1,37,93479,935,6.49122222515632,93479,935,6.49122222515632,0,0,0,1,0,1,0
1,38,93716,936,6.48786027088779,93716,936,6.48786027088779,0,0,0,1,0,1,0
1,39,93456,934,6.49020986278268,93456,934,6.49020986278268,0,0,0,1,0,1,0
1,40,93597,932,6.48742644171302,93597,932,6.48742644171302,0,0,0,1,0,1,0
1,41,14008,662,5.90788378407448,2801.6,167.4,4.22550781371283,37.4,25.5,3.09430385656974,0.15,0.1,5,30
1,42,14034,642,5.88626190495951,2806.8,162.2,4.17608155678549,36.9666666666667,25.2333333333333,3.084419071624,0.15,0.1,5,30
1,43,14080,629,5.86207054103518,2816,157.4,4.13054773651976,37.7333333333333,24.7,3.06478479072583,0.15,0.1,5,30
1,44,13876,621,5.83754959307357,2775.2,152,4.02725660325373,37.1,23.5666666666667,3.00486553938864,0.15,0.1,5,30
1,45,13807,613,5.83278831898965,2761.4,149.2,3.99168986776651,37.1333333333333,23.5333333333333,2.9996714624383,0.15,0.1,5,30
1,46,13822,601,5.81956686540271,2764.4,143.8,3.88314837943002,35.8,23.6333333333333,3.01406835228862,0.15,0.1,5,30
1,47,13961,595,5.81078018998416,2792.2,141.2,3.88165916824633,37,24.3333333333333,3.03634341262184,0.15,0.1,5,30
1,48,13656,585,5.79341507459433,2731.2,138,3.79796721590914,36.5333333333333,23.5666666666667,2.99720871051652,0.15,0.1,5,30
1,49,13798,571,5.77535272017039,2759.6,134,3.67131520420419,36.4333333333333,23.5333333333333,3.00374931961767,0.15,0.1,5,30
1,50,13714,560,5.76033784337352,2742.8,129.4,3.61672537227868,36.5333333333333,22.9333333333333,2.96326621283555,0.15,0.1,5,30
1,51,13833,552,5.75237608598293,2766.6,126.6,3.5421050576126,35.9666666666667,22.6,2.95141002412151,0.15,0.1,5,30
1,52,13808,545,5.73709478748295,2761.6,124.8,3.50944295781691,35.7666666666667,22.5,2.94708680971264,0.15,0.1,5,30
1,53,13799,533,5.72443605078533,2759.8,121,3.45189463301949,36.3,22.5333333333333,2.95289784289879,0.15,0.1,5,30
1,54,13806,525,5.70454621675664,2761.2,119.6,3.49844349745912,37.1333333333333,23.3,2.98730428291788,0.15,0.1,5,30
1,55,13665,521,5.69279231486672,2733,117.4,3.53186470754105,35.2,22.3333333333333,2.94326059789972,0.15,0.1,5,30
1,56,13751,512,5.68384923704437,2750.2,115,3.42721462234934,35.6666666666667,22.3666666666667,2.93511013620676,0.15,0.1,5,30
1,57,13782,509,5.67653403819756,2756.4,113,3.33022895220429,35.9,22.3333333333333,2.92813935757728,0.15,0.1,5,30
1,58,13701,502,5.67255373730035,2740.2,111.4,3.20674153950108,35.8666666666667,22.1333333333333,2.91961451014653,0.15,0.1,5,30
1,59,13616,494,5.65683850855097,2723.2,110.4,3.19873221820825,35.0333333333333,20.9333333333333,2.87215577996851,0.15,0.1,5,30
1,60,13814,490,5.63979521135889,2762.8,109.4,3.19998916477331,36.7,22.2,2.91874721197947,0.15,0.1,5,30
1,61,13728,486,5.63524707196257,2745.6,107.8,3.17541649623112,36.2,22.2333333333333,2.92440876178734,0.15,0.1,5,30
