sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,994,6.80094758455395,5000,994,6.80094758455395,0,0,0,1,0,1,0
1,2,6102,984,6.76398359769152,6102,984,6.76398359769152,0,0,0,1,0,1,0
1,3,7537,982,6.7400762758824,7537,982,6.7400762758824,0,0,0,1,0,1,0
1,4,9342,975,6.71761247849036,9342,975,6.71761247849036,0,0,0,1,0,1,0
1,5,11521,970,6.7026640154576,11521,970,6.7026640154576,0,0,0,1,0,1,0
1,6,14383,966,6.69006450197263,14383,966,6.69006450197263,0,0,0,1,0,1,0
1,7,17966,964,6.67195452225794,17966,964,6.67195452225794,0,0,0,1,0,1,0
1,8,22439,962,6.65624268298363,22439,962,6.65624268298363,0,0,0,1,0,1,0
1,9,28231,957,6.6463364323876,28231,957,6.6463364323876,0,0,0,1,0,1,0
1,10,35527,954,6.63606612270422,35527,954,6.63606612270422,0,0,0,1,0,1,0
1,11,44436,952,6.6242384455293,44436,952,6.6242384455293,0,0,0,1,0,1,0
1,12,54506,952,6.61181266390528,54506,952,6.61181266390528,0,0,0,1,0,1,0
1,13,65553,952,6.59765178875633,65553,952,6.59765178875633,0,0,0,1,0,1,0
1,14,75685,950,6.58397657337886,75685,950,6.58397657337886,0,0,0,1,0,1,0
1,15,83810,950,6.57246545962156,83810,950,6.57246545962156,0,0,0,1,0,1,0
1,16,88047,949,6.56172872083807,88047,949,6.56172872083807,0,0,0,1,0,1,0
1,17,90534,947,6.55575686454365,90534,947,6.55575686454365,0,0,0,1,0,1,0
1,18,91730,947,6.55291424943083,91730,947,6.55291424943083,0,0,0,1,0,1,0
1,19,92438,945,6.54710550628804,92438,945,6.54710550628804,0,0,0,1,0,1,0
1,20,92962,945,6.54393165345097,92962,945,6.54393165345097,0,0,0,1,0,1,0
1,21,93144,946,6.53938879879612,93144,946,6.53938879879612,0,0,0,1,0,1,0
1,22,93507,947,6.536070111312,93507,947,6.536070111312,0,0,0,1,0,1,0
1,23,93471,943,6.53152572536596,93471,943,6.53152572536596,0,0,0,1,0,1,0
1,24,93638,942,6.5268847050727,93638,942,6.5268847050727,0,0,0,1,0,1,0
1,25,93550,940,6.52550184535145,93550,940,6.52550184535145,0,0,0,1,0,1,0
1,26,93679,939,6.52074014591415,93679,939,6.52074014591415,0,0,0,1,0,1,0
1,27,93794,936,6.51809283496315,93794,936,6.51809283496315,0,0,0,1,0,1,0
1,28,93911,933,6.51712954147196,93911,933,6.51712954147196,0,0,0,1,0,1,0
1,29,93864,933,6.51564913552431,93864,933,6.51564913552431,0,0,0,1,0,1,0
1,30,93956,933,6.51176775912353,93956,933,6.51176775912353,0,0,0,1,0,1,0
1,31,93872,931,6.50871205337263,93872,931,6.50871205337263,0,0,0,1,0,1,0
1,32,93472,932,6.5065492719304,93472,932,6.5065492719304,0,0,0,1,0,1,0
1,33,93577,930,6.50439855071286,93577,930,6.50439855071286,0,0,0,1,0,1,0
1,34,93531,931,6.50047280324315,93531,931,6.50047280324315,0,0,0,1,0,1,0
1,35,93610,928,6.49855382219004,93610,928,6.49855382219004,0,0,0,1,0,1,0
1,36,93537,927,6.49676772718351,93537,927,6.49676772718351,0,0,0,1,0,1,0
1,37,93739,926,6.4933403049358,93739,926,6.4933403049358,0,0,0,1,0,1,0
1,38,93799,926,6.48986414636725,93799,926,6.48986414636725,0,0,0,1,0,1,0
1,39,93381,926,6.48855277140241,93381,926,6.48855277140241,0,0,0,1,0,1,0
1,40,93555,925,6.48807865156965,93555,925,6.48807865156965,0,0,0,1,0,1,0
1,41,13989,405,5.32694014236797,3497.25,155.75,4.09496515268071,37.1666666666667,22.4666666666667,2.94652978789437,0.15,0.1,4,30
1,42,13928,395,5.31297754444444,3482,148.5,4.00117404029319,38.3,22.3,2.9265037412357,0.15,0.1,4,30
1,43,14083,383,5.28779499318193,3520.75,142.25,3.89186581063868,37.2333333333333,22.0666666666667,2.92923939982856,0.15,0.1,4,30
1,44,13924,373,5.27460515929862,3481,135,3.71771514509613,36.7333333333333,22.1666666666667,2.9385256052356,0.15,0.1,4,30
1,45,13944,370,5.26947473133262,3486,131.75,3.6734589429931,36.4333333333333,22,2.92186491887096,0.15,0.1,4,30
1,46,13882,363,5.25444202899173,3470.5,127.5,3.57611422857783,37.7333333333333,22.3333333333333,2.92008899732298,0.15,0.1,4,30
1,47,13935,357,5.24302100589391,3483.75,124.75,3.58672012006934,37.6,22.7333333333333,2.94957642603864,0.15,0.1,4,30
1,48,13859,351,5.22253476691896,3464.75,121.25,3.49286617639115,37.4,22.0666666666667,2.92219894301628,0.15,0.1,4,30
1,49,14011,350,5.21381581567594,3502.75,121.75,3.53530018593258,37.5333333333333,22,2.89806192641007,0.15,0.1,4,30
1,50,13926,344,5.20960082258431,3481.5,118.5,3.40198322773997,35.6666666666667,21.0666666666667,2.85607754144324,0.15,0.1,4,30
1,51,13861,342,5.20819232511048,3465.25,116.5,3.37890878942947,35.1,20.7,2.84125156773969,0.15,0.1,4,30
1,52,13859,336,5.1900748044875,3464.75,113.75,3.29448604601658,36.6333333333333,21.3333333333333,2.86853946838726,0.15,0.1,4,30
1,53,14008,334,5.18286432695481,3502,112,3.12094157920778,37.3,21.5333333333333,2.86996445141119,0.15,0.1,4,30
1,54,13900,324,5.17153275375023,3475,108.25,3.05568848465569,37.3,20.9,2.85069066833386,0.15,0.1,4,30
1,55,13862,319,5.1675146720095,3465.5,105.75,3.03553699259999,36.2666666666667,20.6666666666667,2.85614583940599,0.15,0.1,4,30
1,56,13836,314,5.16390457773714,3459,104.5,3.14077640309572,37.5,21.7666666666667,2.89755443544507,0.15,0.1,4,30
1,57,13785,312,5.1578505964352,3446.25,104,3.14568061874724,36.6666666666667,21.4333333333333,2.89251270666537,0.15,0.1,4,30
1,58,13942,308,5.15245652593177,3485.5,102.5,3.08128669909239,38.3333333333333,21.6333333333333,2.89354405926628,0.15,0.1,4,30
1,59,13862,304,5.14877464218793,3465.5,100.75,3.05347026149438,36.4666666666667,21,2.86384134796958,0.15,0.1,4,30
1,60,13919,301,5.13822852420642,3479.75,99.25,2.92973139082549,36.5333333333333,21.5333333333333,2.8933691495082,0.15,0.1,4,30
1,61,13855,300,5.13274658047513,3463.75,98.25,2.80225239695709,36.4,21.1333333333333,2.87419049506,0.15,0.1,4,30
1,62,13844,299,5.12325313676532,3461,97.75,2.88705715749689,36.2333333333333,21.1666666666667,2.88015746200024,0.15,0.1,4,30
1,63,13835,295,5.12473531030768,3458.75,96.25,2.95870882842822,36.6666666666667,21.4666666666667,2.90657943146043,0.15,0.1,4,30
1,64,13928,294,5.12008567781295,3482,96,3.01517890542682,36.7,22.1,2.93740328927069,0.15,0.1,4,30
1,65,13768,289,5.11315878224729,3442,94.75,3.01320112231638,36.2666666666667,21.8,2.92893913218604,0.15,0.1,4,30
1,66,13914,285,5.11533474746406,3478.5,93.75,2.97736673014825,37.4333333333333,22.3666666666667,2.93397428459839,0.15,0.1,4,30
1,67,13701,284,5.10713803883608,3425.25,93.25,2.99527264624407,36.1,21.7666666666667,2.91869975400029,0.15,0.1,4,30
1,68,13928,284,5.0983960422563,3482,92.75,2.94032817862014,37.2333333333333,22,2.91949085980704,0.15,0.1,4,30
1,69,13894,285,5.08974283852403,3473.5,93.75,3.05083180891476,37.3666666666667,22,2.92103497380329,0.15,0.1,4,30
1,70,13839,281,5.08462787532302,3459.75,91.75,3.01638590720519,37.3,22,2.91770915491891,0.15,0.1,4,30
1,71,13871,279,5.07354163198882,3467.75,90.25,2.94433969026096,36.6333333333333,21.9666666666667,2.92040706327107,0.15,0.1,4,30
1,72,13883,273,5.07019544895028,3470.75,88,2.85582361557615,36.5333333333333,21.1666666666667,2.87110978454206,0.15,0.1,4,30
1,73,13856,273,5.06394111851207,3464,88,2.81374705723519,37.2,20.9666666666667,2.86181004382045,0.15,0.1,4,30
1,74,13820,273,5.0619154348391,3455,87.75,2.89043583522473,36.9,21.5333333333333,2.89007614719198,0.15,0.1,4,30
1,75,13775,272,5.05270880064799,3443.75,86.5,2.91169627436685,36.4333333333333,21.2,2.8602703425776,0.15,0.1,4,30
1,76,13969,270,5.0472264513054,3492.25,85.5,2.87543808814395,37.0333333333333,21.4333333333333,2.87962401078878,0.15,0.1,4,30
1,77,13819,270,5.04345225238943,3454.75,85.25,2.88009130101565,37.6,21.4333333333333,2.883891851894,0.15,0.1,4,30
1,78,13894,266,5.03330568709123,3473.5,84.25,2.87615130433827,37.2333333333333,21.4333333333333,2.87249862874961,0.15,0.1,4,30
1,79,13833,266,5.0403695298719,3458.25,84,2.77675707872237,37.3333333333333,21.4666666666667,2.88006541434759,0.15,0.1,4,30
1,80,13854,265,5.02915897209766,3463.5,83.5,2.73131127314855,36.8,21.2,2.86766412733035,0.15,0.1,4,30
1,81,13900,266,5.01949536950567,3475,83.5,2.73015342438325,37.5,21.4,2.87179484832825,0.15,0.1,4,30
1,82,13882,264,5.02195556224101,3470.5,82.75,2.70549267752871,37.8,21.9,2.89234392702394,0.15,0.1,4,30
1,83,13852,263,5.01528213391923,3463,82.25,2.7373335475353,36.7,20.9333333333333,2.86252680663303,0.15,0.1,4,30
1,84,13823,262,5.01037509484249,3455.75,81.25,2.73408210263091,37.1,21.0333333333333,2.85536502404864,0.15,0.1,4,30
1,85,13819,260,5.00377545311088,3454.75,80.5,2.78019034288535,36.7666666666667,21,2.84949305482145,0.15,0.1,4,30
1,86,13828,257,4.99547133162102,3457,79.5,2.7794454981355,36.6666666666667,21.0666666666667,2.87364042081973,0.15,0.1,4,30
1,87,13786,256,4.99025899274621,3446.5,78.5,2.71740748588497,37.3333333333333,20.7333333333333,2.84467842951864,0.15,0.1,4,30
1,88,13727,256,4.99168985247647,3431.75,78.25,2.52176702556763,36.9666666666667,20.6,2.84661777609637,0.15,0.1,4,30
1,89,13862,254,4.98995038892608,3465.5,77.5,2.36341002931098,38.2666666666667,21.3,2.88240490615625,0.15,0.1,4,30
1,90,13859,254,4.98119123082283,3464.75,77.5,2.34429811140498,36.4666666666667,21.0666666666667,2.87727197507854,0.15,0.1,4,30
1,91,13840,252,4.97881058336155,3460,77,2.59289695763681,36.8666666666667,20.9333333333333,2.86372545766689,0.15,0.1,4,30
1,92,13834,251,4.96975398022897,3458.5,76.75,2.67334873748255,36.6,20.7,2.84848873250123,0.15,0.1,4,30
1,93,13872,247,4.95501965134903,3468,76,2.73455657970338,37.4666666666667,21.3333333333333,2.88288084209093,0.15,0.1,4,30
1,94,13945,244,4.95386500231323,3486.25,74.5,2.47728065741945,37.1333333333333,21.2333333333333,2.86967978748718,0.15,0.1,4,30
1,95,13807,242,4.95000711091435,3451.75,73.75,2.37854594265102,37.3,21,2.85219122453241,0.15,0.1,4,30
1,96,13835,238,4.93998130075495,3458.75,72.25,2.26810013196323,37,20.8333333333333,2.84603974187073,0.15,0.1,4,30
1,97,13823,236,4.92630850921096,3455.75,71.75,2.37023979432537,36,21.2333333333333,2.88048123469185,0.15,0.1,4,30
1,98,13743,237,4.92193774421566,3435.75,71.75,2.27388735822402,36.6666666666667,21.7,2.90529819463443,0.15,0.1,4,30
1,99,13776,236,4.92033271259636,3444,71.25,2.14769627874476,36.4666666666667,21.3333333333333,2.88105293687691,0.15,0.1,4,30
1,100,13755,236,4.9137747942551,3438.75,71.5,2.29865821487245,36.3666666666667,21.5333333333333,2.9042379839023,0.15,0.1,4,30
2,1,5000,996,6.80087417812836,5000,996,6.80087417812836,0,0,0,1,0,1,0
2,2,6127,990,6.7694091300978,6127,990,6.7694091300978,0,0,0,1,0,1,0
2,3,7567,983,6.74839525277491,7567,983,6.74839525277491,0,0,0,1,0,1,0
2,4,9402,979,6.72630257612622,9402,979,6.72630257612622,0,0,0,1,0,1,0
