sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,995,6.80586970061052,5000,995,6.80586970061052,0,0,0,1,0,1,0
1,2,6138,990,6.77332567693739,6138,990,6.77332567693739,0,0,0,1,0,1,0
1,3,7591,986,6.74262818036766,7591,986,6.74262818036766,0,0,0,1,0,1,0
1,4,9433,975,6.72006395040319,9433,975,6.72006395040319,0,0,0,1,0,1,0
1,5,11564,969,6.70143162132522,11564,969,6.70143162132522,0,0,0,1,0,1,0
1,6,14438,967,6.69050766858335,14438,967,6.69050766858335,0,0,0,1,0,1,0
1,7,18036,965,6.67565165950438,18036,965,6.67565165950438,0,0,0,1,0,1,0
1,8,22422,964,6.66158797271863,22422,964,6.66158797271863,0,0,0,1,0,1,0
1,9,28153,962,6.65051183893586,28153,962,6.65051183893586,0,0,0,1,0,1,0
1,10,35425,959,6.63908890440573,35425,959,6.63908890440573,0,0,0,1,0,1,0
1,11,43885,959,6.63440022035625,43885,959,6.63440022035625,0,0,0,1,0,1,0
1,12,53545,959,6.62633249415613,53545,959,6.62633249415613,0,0,0,1,0,1,0
1,13,63653,958,6.61701917206637,63653,958,6.61701917206637,0,0,0,1,0,1,0
1,14,73234,958,6.60289822905123,73234,958,6.60289822905123,0,0,0,1,0,1,0
1,15,81484,958,6.5849388108585,81484,958,6.5849388108585,0,0,0,1,0,1,0
1,16,86878,959,6.57356856149415,86878,959,6.57356856149415,0,0,0,1,0,1,0
1,17,89737,958,6.56435086446532,89737,958,6.56435086446532,0,0,0,1,0,1,0
1,18,90996,958,6.55884820828682,90996,958,6.55884820828682,0,0,0,1,0,1,0
1,19,92428,955,6.55219235188352,92428,955,6.55219235188352,0,0,0,1,0,1,0
1,20,93021,953,6.55194461870127,93021,953,6.55194461870127,0,0,0,1,0,1,0
1,21,93060,953,6.54925834427093,93060,953,6.54925834427093,0,0,0,1,0,1,0
1,22,93219,951,6.54684161865571,93219,951,6.54684161865571,0,0,0,1,0,1,0
1,23,93710,948,6.54400425692234,93710,948,6.54400425692234,0,0,0,1,0,1,0
1,24,93659,946,6.54191103594313,93659,946,6.54191103594313,0,0,0,1,0,1,0
1,25,93317,947,6.538365187889,93317,947,6.538365187889,0,0,0,1,0,1,0
1,26,93567,946,6.5370209242778,93567,946,6.5370209242778,0,0,0,1,0,1,0
1,27,93716,944,6.53393276980555,93716,944,6.53393276980555,0,0,0,1,0,1,0
1,28,93407,944,6.53130868774497,93407,944,6.53130868774497,0,0,0,1,0,1,0
1,29,93491,945,6.52942874668097,93491,945,6.52942874668097,0,0,0,1,0,1,0
1,30,93412,944,6.52809155885352,93412,944,6.52809155885352,0,0,0,1,0,1,0
1,31,93785,944,6.52710250722487,93785,944,6.52710250722487,0,0,0,1,0,1,0
1,32,93344,941,6.52149881395651,93344,941,6.52149881395651,0,0,0,1,0,1,0
1,33,93692,943,6.51951988756051,93692,943,6.51951988756051,0,0,0,1,0,1,0
1,34,93432,940,6.51683804470505,93432,940,6.51683804470505,0,0,0,1,0,1,0
1,35,93468,940,6.51516996844557,93468,940,6.51516996844557,0,0,0,1,0,1,0
