sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,994,6.80438568875031,5000,994,6.80438568875031,0,0,0,1,0,1,0
1,2,6405,990,6.78096765055186,6405,990,6.78096765055186,0,0,0,1,0,1,0
1,3,8177,988,6.76360828755199,8177,988,6.76360828755199,0,0,0,1,0,1,0
1,4,10413,986,6.74098469196061,10413,986,6.74098469196061,0,0,0,1,0,1,0
1,5,13428,985,6.72993391521025,13428,985,6.72993391521025,0,0,0,1,0,1,0
1,6,17384,984,6.71840476085218,17384,984,6.71840476085218,0,0,0,1,0,1,0
1,7,22432,984,6.70878465358597,22432,984,6.70878465358597,0,0,0,1,0,1,0
1,8,29118,983,6.69963317376081,29118,983,6.69963317376081,0,0,0,1,0,1,0
1,9,38012,982,6.69155671274795,38012,982,6.69155671274795,0,0,0,1,0,1,0
1,10,49304,982,6.68242491713616,49304,982,6.68242491713616,0,0,0,1,0,1,0
1,11,62940,982,6.67495735489943,62940,982,6.67495735489943,0,0,0,1,0,1,0
1,12,77046,982,6.66875781590061,77046,982,6.66875781590061,0,0,0,1,0,1,0
1,13,86831,982,6.66198198468191,86831,982,6.66198198468191,0,0,0,1,0,1,0
1,14,91017,981,6.65848878712813,91017,981,6.65848878712813,0,0,0,1,0,1,0
1,15,92618,980,6.65549265332408,92618,980,6.65549265332408,0,0,0,1,0,1,0
1,16,93196,978,6.65221556964736,93196,978,6.65221556964736,0,0,0,1,0,1,0
1,17,93368,977,6.65046889102103,93368,977,6.65046889102103,0,0,0,1,0,1,0
1,18,93991,977,6.64693857089256,93991,977,6.64693857089256,0,0,0,1,0,1,0
1,19,93748,977,6.64500456934942,93748,977,6.64500456934942,0,0,0,1,0,1,0
1,20,93756,977,6.64130261993208,93756,977,6.64130261993208,0,0,0,1,0,1,0
1,21,93802,977,6.63770885959297,93802,977,6.63770885959297,0,0,0,1,0,1,0
1,22,93723,975,6.63343742510764,93723,975,6.63343742510764,0,0,0,1,0,1,0
1,23,93624,975,6.63181557083306,93624,975,6.63181557083306,0,0,0,1,0,1,0
1,24,93631,973,6.62802168203875,93631,973,6.62802168203875,0,0,0,1,0,1,0
1,25,93596,972,6.62613884338698,93596,972,6.62613884338698,0,0,0,1,0,1,0
1,26,93747,971,6.62330562025575,93747,971,6.62330562025575,0,0,0,1,0,1,0
1,27,93637,972,6.61845957702438,93637,972,6.61845957702438,0,0,0,1,0,1,0
1,28,93830,972,6.61732821305195,93830,972,6.61732821305195,0,0,0,1,0,1,0
1,29,93716,971,6.61340209661269,93716,971,6.61340209661269,0,0,0,1,0,1,0
1,30,93479,971,6.6114275646725,93479,971,6.6114275646725,0,0,0,1,0,1,0
1,31,93827,970,6.6115172350714,93827,970,6.6115172350714,0,0,0,1,0,1,0
1,32,93713,970,6.60928767577424,93713,970,6.60928767577424,0,0,0,1,0,1,0
1,33,93915,970,6.60663219828835,93915,970,6.60663219828835,0,0,0,1,0,1,0
1,34,93933,969,6.60361854811299,93933,969,6.60361854811299,0,0,0,1,0,1,0
1,35,93676,969,6.5998187113729,93676,969,6.5998187113729,0,0,0,1,0,1,0
1,36,93647,969,6.60000499142099,93647,969,6.60000499142099,0,0,0,1,0,1,0
1,37,93567,968,6.6003631145926,93567,968,6.6003631145926,0,0,0,1,0,1,0
1,38,93634,966,6.59852961982383,93634,966,6.59852961982383,0,0,0,1,0,1,0
1,39,93800,967,6.59555291146811,93800,967,6.59555291146811,0,0,0,1,0,1,0
1,40,93739,965,6.5923590738739,93739,965,6.5923590738739,0,0,0,1,0,1,0
1,41,14150,562,5.771169274885,2021.42857142857,102.857142857143,3.66245553878526,37.9,19.8333333333333,2.75004782938494,0.15,0.1,7,30
1,42,14048,552,5.7560998501266,2006.85714285714,100.142857142857,3.6247829524202,37.5666666666667,18.9666666666667,2.71464676828064,0.15,0.1,7,30
1,43,14022,543,5.74804821970929,2003.14285714286,97.4285714285714,3.559276126339,36.8666666666667,18.3666666666667,2.67571307251493,0.15,0.1,7,30
1,44,14016,536,5.73685422815712,2002.28571428571,95.1428571428571,3.48642120515763,36.9666666666667,18.1,2.6561636491656,0.15,0.1,7,30
1,45,14150,526,5.72365295148284,2021.42857142857,92.7142857142857,3.45850191578135,37.0333333333333,17.8333333333333,2.63565888712136,0.15,0.1,7,30
1,46,14080,521,5.71512564724683,2011.42857142857,91.5714285714286,3.44584927084495,36.9333333333333,17.7,2.63921488885269,0.15,0.1,7,30
1,47,14073,515,5.70685497330501,2010.42857142857,90.1428571428571,3.41658644573747,36.9,17.4,2.62305115995508,0.15,0.1,7,30
1,48,14131,509,5.70053716240477,2018.71428571429,88.2857142857143,3.36238351417662,38.5,18,2.64368723572606,0.15,0.1,7,30
1,49,14074,503,5.69941067413672,2010.57142857143,86.5714285714286,3.33232344454175,37.3,17.3333333333333,2.58764053386173,0.15,0.1,7,30
1,50,14015,500,5.69140266386074,2002.14285714286,85,3.28995681347273,37.9,17.2666666666667,2.58476315150365,0.15,0.1,7,30
1,51,14020,494,5.69077349255198,2002.85714285714,83.7142857142857,3.2847820918555,37.3333333333333,17.5333333333333,2.61528073804272,0.15,0.1,7,30
1,52,14030,488,5.68115561305875,2004.28571428571,82.2857142857143,3.24119341603274,37.4333333333333,17.4666666666667,2.62738985666467,0.15,0.1,7,30
1,53,14015,485,5.66682992445698,2002.14285714286,81.4285714285714,3.18830643915783,36.2333333333333,17.5333333333333,2.62848159608604,0.15,0.1,7,30
1,54,14174,478,5.66543237772552,2024.85714285714,80.1428571428571,3.20398973270841,38.1,17.7333333333333,2.6213698385659,0.15,0.1,7,30
1,55,14003,474,5.65629104306331,2000.42857142857,78.7142857142857,3.17259357939659,36.2333333333333,17.1666666666667,2.59922970442135,0.15,0.1,7,30
1,56,14104,467,5.65338070865988,2014.85714285714,77.7142857142857,3.16372284384977,37.1333333333333,17.3666666666667,2.62974556067971,0.15,0.1,7,30
1,57,14040,463,5.65512297662109,2005.71428571429,76.4285714285714,3.1508929542629,36.9333333333333,17.1333333333333,2.60998598996604,0.15,0.1,7,30
1,58,14062,459,5.64248752099491,2008.85714285714,75.8571428571429,3.1096772179505,36.5333333333333,17.4,2.62880482905054,0.15,0.1,7,30
1,59,14079,456,5.63642210592702,2011.28571428571,75.5714285714286,3.09877711422708,37,17.4666666666667,2.60996303631266,0.15,0.1,7,30
1,60,14039,453,5.62303452894457,2005.57142857143,75.1428571428571,3.10197947313153,37.4,17.4333333333333,2.59680768828358,0.15,0.1,7,30
1,61,14200,447,5.61424518258491,2028.57142857143,74.1428571428572,3.02158390202236,36.9666666666667,17.5333333333333,2.60102911591375,0.15,0.1,7,30
1,62,14022,445,5.60394903553793,2003.14285714286,73.5714285714286,2.98523463019517,37.5,17.2333333333333,2.59435339231922,0.15,0.1,7,30
1,63,14033,442,5.60188374469742,2004.71428571429,72.8571428571429,3.01954651687442,37.8333333333333,17.2,2.58289066771554,0.15,0.1,7,30
1,64,14053,437,5.59096308371189,2007.57142857143,71.8571428571429,3.02567329964877,37,16.8333333333333,2.55945362186746,0.15,0.1,7,30
1,65,13971,433,5.58510003723026,1995.85714285714,70.5714285714286,2.95569046743222,37.3333333333333,16.7666666666667,2.53926861332699,0.15,0.1,7,30
1,66,14078,431,5.58104272431494,2011.14285714286,70.4285714285714,2.95974245810319,36.7333333333333,16.7333333333333,2.55417422501718,0.15,0.1,7,30
1,67,14130,427,5.57264060483218,2018.57142857143,69.7142857142857,2.93040201265924,37.3666666666667,16.7,2.5608252772785,0.15,0.1,7,30
1,68,14066,425,5.56658016777448,2009.42857142857,69.1428571428572,2.87299523585698,37.4666666666667,16.8,2.55418591106299,0.15,0.1,7,30
1,69,14075,419,5.55769370109131,2010.71428571429,68.2857142857143,2.88830592096399,37.3666666666667,16.8666666666667,2.57035771167998,0.15,0.1,7,30
1,70,14031,415,5.55234258896112,2004.42857142857,68.1428571428571,2.88934438397081,37.2333333333333,16.7333333333333,2.55532809660245,0.15,0.1,7,30
1,71,13990,415,5.53946447882918,1998.57142857143,68,2.90888731984725,36.4,16.4666666666667,2.53895546472122,0.15,0.1,7,30
1,72,14004,414,5.5336766417138,2000.57142857143,67.2857142857143,2.89679632779664,37.6666666666667,16.6,2.54185448685456,0.15,0.1,7,30
1,73,14061,412,5.52927551512513,2008.71428571429,66.8571428571429,2.87521216516237,37.2,16.7333333333333,2.5559226403211,0.15,0.1,7,30
1,74,14080,409,5.52696719272226,2011.42857142857,66.2857142857143,2.86531257395256,37.8,17.2333333333333,2.58238878221356,0.15,0.1,7,30
1,75,14035,404,5.52972488572109,2005,66,2.90176647822361,36.9,16.9333333333333,2.56799056134936,0.15,0.1,7,30
1,76,13999,397,5.5233946671158,1999.85714285714,64.8571428571429,2.88604176071318,36.7666666666667,16.9333333333333,2.56049585722287,0.15,0.1,7,30
1,77,14056,395,5.51614122598586,2008,64.5714285714286,2.88279897552057,38.4666666666667,16.8666666666667,2.55417826179071,0.15,0.1,7,30
1,78,14114,396,5.51019428510756,2016.28571428571,65,2.89945800569023,36.8666666666667,16.5666666666667,2.53065308875024,0.15,0.1,7,30
1,79,14005,394,5.50205654764424,2000.71428571429,64.2857142857143,2.88547202442562,37.0666666666667,16.6,2.5284301665681,0.15,0.1,7,30
1,80,14131,390,5.49289562586158,2018.71428571429,63.7142857142857,2.87294188440485,36.3333333333333,16.2666666666667,2.51593975707657,0.15,0.1,7,30
1,81,14156,386,5.48980029226339,2022.28571428571,62.7142857142857,2.8653233698456,37.4,16.1,2.50503127905789,0.15,0.1,7,30
1,82,14015,383,5.48467022335039,2002.14285714286,62.1428571428572,2.85990228841017,36.3666666666667,16.2666666666667,2.51480963299532,0.15,0.1,7,30
1,83,14013,381,5.47969556360054,2001.85714285714,61.8571428571429,2.84239031757903,35.8666666666667,16.1666666666667,2.49207122528106,0.15,0.1,7,30
1,84,14024,379,5.46572327788882,2003.42857142857,61.8571428571429,2.86565416704376,37.5666666666667,15.9666666666667,2.47242476466398,0.15,0.1,7,30
1,85,14106,375,5.45987153417172,2015.14285714286,61,2.8489695704229,37.3333333333333,15.9333333333333,2.45360582863094,0.15,0.1,7,30
1,86,13979,373,5.45649926772382,1997,60.5714285714286,2.86300278411053,35.7666666666667,15.9,2.46550544537351,0.15,0.1,7,30
1,87,14088,372,5.45628321436329,2012.57142857143,60.2857142857143,2.8396776497291,37.0333333333333,16.3,2.48659835200028,0.15,0.1,7,30
1,88,14077,370,5.45898303024406,2011,59.7142857142857,2.82038984495512,37,15.8666666666667,2.46048981046091,0.15,0.1,7,30
1,89,14075,370,5.45491110773872,2010.71428571429,60,2.82866285423998,36.1333333333333,16.1333333333333,2.4730163297617,0.15,0.1,7,30
1,90,14148,370,5.45003616366487,2021.14285714286,60.1428571428572,2.83179208055354,38.2,16.6,2.49485271981888,0.15,0.1,7,30
1,91,14104,369,5.44687856998096,2014.85714285714,59.7142857142857,2.8209805131681,37.3333333333333,16.7333333333333,2.52938065311227,0.15,0.1,7,30
1,92,14062,365,5.44723871361412,2008.85714285714,59,2.8298842538646,37.1,16.6,2.53938906573766,0.15,0.1,7,30
1,93,14058,360,5.44939165400941,2008.28571428571,58.5714285714286,2.82583340322145,37.6,16.6666666666667,2.53754460131287,0.15,0.1,7,30
1,94,14070,357,5.44379267982633,2010,58.2857142857143,2.77938349580161,37.1666666666667,16.2,2.49840831437628,0.15,0.1,7,30
1,95,13978,358,5.44385606391822,1996.85714285714,58,2.7192180155914,37.5333333333333,16.3333333333333,2.49404614313123,0.15,0.1,7,30
1,96,14091,356,5.43895592562244,2013,58.2857142857143,2.74463094939027,37.1333333333333,16.1666666666667,2.48800090794454,0.15,0.1,7,30
1,97,14067,354,5.43073063082714,2009.57142857143,57.5714285714286,2.72033376807328,37,16.1,2.48902672710145,0.15,0.1,7,30
1,98,14022,353,5.42498337242957,2003.14285714286,57.2857142857143,2.72285058770417,35.8666666666667,15.9666666666667,2.47386399122939,0.15,0.1,7,30
