sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,996,6.80578547039037,5000,996,6.80578547039037,0,0,0,1,0,1,0
1,2,6336,988,6.78015204630022,6336,988,6.78015204630022,0,0,0,1,0,1,0
1,3,8155,981,6.75302696659329,8155,981,6.75302696659329,0,0,0,1,0,1,0
1,4,10553,979,6.737425918628,10553,979,6.737425918628,0,0,0,1,0,1,0
1,5,13524,979,6.72182704948231,13524,979,6.72182704948231,0,0,0,1,0,1,0
1,6,17627,978,6.70820372854207,17627,978,6.70820372854207,0,0,0,1,0,1,0
1,7,22867,974,6.69745127478005,22867,974,6.69745127478005,0,0,0,1,0,1,0
1,8,29930,972,6.69130829716073,29930,972,6.69130829716073,0,0,0,1,0,1,0
1,9,39023,971,6.6832726219682,39023,971,6.6832726219682,0,0,0,1,0,1,0
1,10,50669,972,6.67716741976734,50669,972,6.67716741976734,0,0,0,1,0,1,0
1,11,64506,972,6.67092616769324,64506,972,6.67092616769324,0,0,0,1,0,1,0
1,12,78072,971,6.66420094476249,78072,971,6.66420094476249,0,0,0,1,0,1,0
1,13,87073,972,6.66014284876558,87073,972,6.66014284876558,0,0,0,1,0,1,0
1,14,90901,971,6.65692095745828,90901,971,6.65692095745828,0,0,0,1,0,1,0
1,15,92465,971,6.65621035528379,92465,971,6.65621035528379,0,0,0,1,0,1,0
1,16,93019,969,6.65062478677951,93019,969,6.65062478677951,0,0,0,1,0,1,0
1,17,93675,967,6.64600840479748,93675,967,6.64600840479748,0,0,0,1,0,1,0
1,18,94018,967,6.64260227093323,94018,967,6.64260227093323,0,0,0,1,0,1,0
1,19,93855,967,6.64008288167595,93855,967,6.64008288167595,0,0,0,1,0,1,0
1,20,93896,968,6.63762687753132,93896,968,6.63762687753132,0,0,0,1,0,1,0
1,21,93852,967,6.63579354904187,93852,967,6.63579354904187,0,0,0,1,0,1,0
1,22,93536,967,6.63481590559968,93536,967,6.63481590559968,0,0,0,1,0,1,0
1,23,93671,967,6.63231542616507,93671,967,6.63231542616507,0,0,0,1,0,1,0
1,24,93633,965,6.6282774182287,93633,965,6.6282774182287,0,0,0,1,0,1,0
1,25,93702,964,6.62408798970535,93702,964,6.62408798970535,0,0,0,1,0,1,0
1,26,93697,963,6.62142853530158,93697,963,6.62142853530158,0,0,0,1,0,1,0
1,27,93443,962,6.62205192254481,93443,962,6.62205192254481,0,0,0,1,0,1,0
1,28,93726,962,6.6191517458109,93726,962,6.6191517458109,0,0,0,1,0,1,0
1,29,93795,961,6.61553826439404,93795,961,6.61553826439404,0,0,0,1,0,1,0
1,30,93860,962,6.61424428384435,93860,962,6.61424428384435,0,0,0,1,0,1,0
1,31,93655,961,6.61068822244351,93655,961,6.61068822244351,0,0,0,1,0,1,0
1,32,93776,960,6.60977008945714,93776,960,6.60977008945714,0,0,0,1,0,1,0
1,33,93802,961,6.60722546625307,93802,961,6.60722546625307,0,0,0,1,0,1,0
1,34,93982,960,6.60381297817527,93982,960,6.60381297817527,0,0,0,1,0,1,0
1,35,93926,958,6.60347417212498,93926,958,6.60347417212498,0,0,0,1,0,1,0
1,36,93612,957,6.60099166003193,93612,957,6.60099166003193,0,0,0,1,0,1,0
