sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,997,6.81075185589003,5000,997,6.81075185589003,0,0,0,1,0,1,0
1,2,6345,993,6.783575891994,6345,993,6.783575891994,0,0,0,1,0,1,0
1,3,8101,991,6.76307323399496,8101,991,6.76307323399496,0,0,0,1,0,1,0
1,4,10317,983,6.74162867988976,10317,983,6.74162867988976,0,0,0,1,0,1,0
1,5,13264,978,6.72410956022706,13264,978,6.72410956022706,0,0,0,1,0,1,0
1,6,17293,978,6.71051441814878,17293,978,6.71051441814878,0,0,0,1,0,1,0
1,7,22407,977,6.69694495481765,22407,977,6.69694495481765,0,0,0,1,0,1,0
1,8,29258,977,6.68726932872762,29258,977,6.68726932872762,0,0,0,1,0,1,0
1,9,38149,976,6.68224582822434,38149,976,6.68224582822434,0,0,0,1,0,1,0
1,10,49414,976,6.67392010690875,49414,976,6.67392010690875,0,0,0,1,0,1,0
1,11,62906,974,6.66585071432953,62906,974,6.66585071432953,0,0,0,1,0,1,0
1,12,76658,974,6.66005700725143,76658,974,6.66005700725143,0,0,0,1,0,1,0
1,13,86527,973,6.65386873227202,86527,973,6.65386873227202,0,0,0,1,0,1,0
1,14,91188,973,6.64914903406298,91188,973,6.64914903406298,0,0,0,1,0,1,0
1,15,92635,973,6.64610109943545,92635,973,6.64610109943545,0,0,0,1,0,1,0
1,16,93058,971,6.64434586658231,93058,971,6.64434586658231,0,0,0,1,0,1,0
1,17,93700,970,6.64104579095141,93700,970,6.64104579095141,0,0,0,1,0,1,0
1,18,93705,970,6.63710756296332,93705,970,6.63710756296332,0,0,0,1,0,1,0
1,19,93809,968,6.63517040764595,93809,968,6.63517040764595,0,0,0,1,0,1,0
1,20,93582,966,6.63220020108803,93582,966,6.63220020108803,0,0,0,1,0,1,0
1,21,93663,967,6.62973588852341,93663,967,6.62973588852341,0,0,0,1,0,1,0
1,22,93719,966,6.62881065276401,93719,966,6.62881065276401,0,0,0,1,0,1,0
1,23,93820,967,6.62337120911595,93820,967,6.62337120911595,0,0,0,1,0,1,0
1,24,93629,966,6.61957583722941,93629,966,6.61957583722941,0,0,0,1,0,1,0
1,25,93431,966,6.61706345866046,93431,966,6.61706345866046,0,0,0,1,0,1,0
1,26,93695,964,6.61566164811315,93695,964,6.61566164811315,0,0,0,1,0,1,0
1,27,93690,962,6.61157540357473,93690,962,6.61157540357473,0,0,0,1,0,1,0
1,28,93830,961,6.60619713582436,93830,961,6.60619713582436,0,0,0,1,0,1,0
1,29,93683,961,6.60443427190645,93683,961,6.60443427190645,0,0,0,1,0,1,0
1,30,93855,960,6.60454040918997,93855,960,6.60454040918997,0,0,0,1,0,1,0
1,31,93863,960,6.6035163049436,93863,960,6.6035163049436,0,0,0,1,0,1,0
1,32,93684,959,6.60003603836918,93684,959,6.60003603836918,0,0,0,1,0,1,0
1,33,93962,958,6.59852707772126,93962,958,6.59852707772126,0,0,0,1,0,1,0
1,34,93946,957,6.59846698960132,93946,957,6.59846698960132,0,0,0,1,0,1,0
1,35,94047,955,6.59664335476632,94047,955,6.59664335476632,0,0,0,1,0,1,0
1,36,93686,956,6.5958507925884,93686,956,6.5958507925884,0,0,0,1,0,1,0
1,37,93782,953,6.59150829364882,93782,953,6.59150829364882,0,0,0,1,0,1,0
1,38,93532,952,6.58819500292417,93532,952,6.58819500292417,0,0,0,1,0,1,0
1,39,93488,950,6.58543701028667,93488,950,6.58543701028667,0,0,0,1,0,1,0
1,40,93749,953,6.58355451492692,93749,953,6.58355451492692,0,0,0,1,0,1,0
1,41,14005,444,5.47354984061438,4668.33333333333,155.666666666667,3.84939490802726,37,19,2.72429877839815,0.15,0.1,3,30
1,42,14050,436,5.46148143128096,4683.33333333333,151.333333333333,3.81517175397323,37.6333333333333,19,2.71974255258092,0.15,0.1,3,30
1,43,14067,427,5.44299613376802,4689,147.333333333333,3.77047445968397,37.2,19.1,2.72959492291246,0.15,0.1,3,30
1,44,14096,420,5.43829238981422,4698.66666666667,144.666666666667,3.77390791504168,36.8333333333333,18.5666666666667,2.69649788529884,0.15,0.1,3,30
