sim_id,step,individuals,present_species,shannon,patch_individuals_mean,patch_species_mean,patch_shannon_mean,sample_individuals_mean,sample_species_mean,sample_shannon_mean,habitat,fragmentation,n_patches,n_samples
1,1,5000,995,6.796537447725,5000,995,6.796537447725,0,0,0,1,0,1,0
1,2,6362,991,6.77031323721777,6362,991,6.77031323721777,0,0,0,1,0,1,0
1,3,8162,990,6.75217207406921,8162,990,6.75217207406921,0,0,0,1,0,1,0
1,4,10378,986,6.72998474810594,10378,986,6.72998474810594,0,0,0,1,0,1,0
1,5,13212,985,6.71524192763707,13212,985,6.71524192763707,0,0,0,1,0,1,0
1,6,17184,981,6.69910776058073,17184,981,6.69910776058073,0,0,0,1,0,1,0
1,7,22147,979,6.68629738845642,22147,979,6.68629738845642,0,0,0,1,0,1,0
1,8,28745,978,6.67577432639012,28745,978,6.67577432639012,0,0,0,1,0,1,0
1,9,37408,978,6.66646703755206,37408,978,6.66646703755206,0,0,0,1,0,1,0
1,10,48602,977,6.65876432843851,48602,977,6.65876432843851,0,0,0,1,0,1,0
1,11,62084,977,6.64933341164059,62084,977,6.64933341164059,0,0,0,1,0,1,0
1,12,76078,977,6.64370331899636,76078,977,6.64370331899636,0,0,0,1,0,1,0
1,13,86365,976,6.64064588561674,86365,976,6.64064588561674,0,0,0,1,0,1,0
1,14,90760,975,6.63741337776141,90760,975,6.63741337776141,0,0,0,1,0,1,0
1,15,92639,974,6.6358128491048,92639,974,6.6358128491048,0,0,0,1,0,1,0
1,16,93020,974,6.63345454008551,93020,974,6.63345454008551,0,0,0,1,0,1,0
1,17,93722,974,6.63232971904435,93722,974,6.63232971904435,0,0,0,1,0,1,0
1,18,93978,974,6.62832789510115,93978,974,6.62832789510115,0,0,0,1,0,1,0
1,19,93946,974,6.62472622536227,93946,974,6.62472622536227,0,0,0,1,0,1,0
1,20,93627,972,6.62088748454924,93627,972,6.62088748454924,0,0,0,1,0,1,0
1,21,93874,971,6.61883044548246,93874,971,6.61883044548246,0,0,0,1,0,1,0
1,22,93796,969,6.61462381675896,93796,969,6.61462381675896,0,0,0,1,0,1,0
1,23,93851,970,6.61199217201393,93851,970,6.61199217201393,0,0,0,1,0,1,0
1,24,93706,971,6.61075548004857,93706,971,6.61075548004857,0,0,0,1,0,1,0
1,25,93666,970,6.60774362632683,93666,970,6.60774362632683,0,0,0,1,0,1,0
1,26,93833,967,6.60469422261308,93833,967,6.60469422261308,0,0,0,1,0,1,0
1,27,93697,967,6.60225015429471,93697,967,6.60225015429471,0,0,0,1,0,1,0
1,28,93718,967,6.60108637634965,93718,967,6.60108637634965,0,0,0,1,0,1,0
1,29,93749,966,6.59933424566005,93749,966,6.59933424566005,0,0,0,1,0,1,0
1,30,93530,964,6.59621065320958,93530,964,6.59621065320958,0,0,0,1,0,1,0
1,31,93702,963,6.59489344626502,93702,963,6.59489344626502,0,0,0,1,0,1,0
1,32,93711,961,6.59284122609511,93711,961,6.59284122609511,0,0,0,1,0,1,0
1,33,93962,959,6.59073036919734,93962,959,6.59073036919734,0,0,0,1,0,1,0
1,34,93933,958,6.59018342959953,93933,958,6.59018342959953,0,0,0,1,0,1,0
1,35,94019,960,6.58924185243909,94019,960,6.58924185243909,0,0,0,1,0,1,0
1,36,93661,958,6.58464986002305,93661,958,6.58464986002305,0,0,0,1,0,1,0
1,37,93453,957,6.58172559396765,93453,957,6.58172559396765,0,0,0,1,0,1,0
1,38,93596,956,6.58162870061081,93596,956,6.58162870061081,0,0,0,1,0,1,0
1,39,93852,953,6.58137362134356,93852,953,6.58137362134356,0,0,0,1,0,1,0
1,40,93655,951,6.57706079991322,93655,951,6.57706079991322,0,0,0,1,0,1,0
1,41,14112,282,5.16015983080194,7056,151.5,3.93620256215438,37.6666666666667,18.8,2.71659812157835,0.15,0.1,2,30
1,42,13996,275,5.15589834246659,6998,146.5,3.87307570477601,36.2666666666667,18.3666666666667,2.70049795647917,0.15,0.1,2,30
1,43,13983,270,5.1416592382679,6991.5,143.5,3.83493734644746,36.8,18.0666666666667,2.68664023257816,0.15,0.1,2,30
1,44,14043,266,5.13285982856491,7021.5,141.5,3.7731090851597,36.5666666666667,18.3666666666667,2.68651022020278,0.15,0.1,2,30
1,45,14120,262,5.12914484178871,7060,139.5,3.78571321670727,37.8,17.8666666666667,2.64218959955878,0.15,0.1,2,30
1,46,14080,262,5.12481110199255,7040,139,3.73472936905737,36.6333333333333,17.9333333333333,2.65425962667235,0.15,0.1,2,30
1,47,14072,260,5.11401119380241,7036,136.5,3.63870624421263,37.0666666666667,18.0333333333333,2.65774762282576,0.15,0.1,2,30
1,48,14043,254,5.10712455184064,7021.5,132.5,3.5818061278137,37.3666666666667,18.7666666666667,2.68663147893122,0.15,0.1,2,30
1,49,14117,253,5.10660939962972,7058.5,132,3.55241208133893,37.1666666666667,18.5333333333333,2.67844182638494,0.15,0.1,2,30
1,50,14121,253,5.10396111794298,7060.5,132,3.53356995903119,36.9333333333333,18.6,2.67461621035095,0.15,0.1,2,30
1,51,14103,250,5.09554812952363,7051.5,130,3.53533687495202,37.9333333333333,18.9333333333333,2.70093688842587,0.15,0.1,2,30
1,52,14136,250,5.08757402816887,7068,130,3.54297172570935,36.9,18.0666666666667,2.65760025147867,0.15,0.1,2,30
1,53,14132,249,5.076950058149,7066,129.5,3.53117342151802,36.5666666666667,18.2333333333333,2.6666979988826,0.15,0.1,2,30
1,54,14185,246,5.07633760523929,7092.5,128,3.5565995703135,37.8666666666667,18.5666666666667,2.68922018340997,0.15,0.1,2,30
